continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
0.380555574,-0.426851866,1,0,0,continue_button,0.375925945,-0.443518533,1,0,0,continue_button_2,Most,Half,More than half,Some,Many,Less than half,None,All,Few,0.105263175,-0.293905829,1,0,0,QQQ6,1,0,16,0,1,15,ratio91_9_10_19.png,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Less than half,Some,Many,Most,Few,More than half,None,0.455401685,-0.323822727,1,0,0,QQQ3,1,0,16,13,1,15,ratio12_5_15_1.png,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,More than half,Half,Most,Less than half,None,Few,All,0.00221615,0.021883649,1,0,0,QQQ5,1,0,16,8,1,15,ratio21_12_18_3.png,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Half,None,More than half,Some,Many,Most,Few,0.444321352,0.272299149,1,0,0,QQQ1,1,0,16,6,1,15,ratio31_12_16_7.png,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,None,Few,Some,All,More than half,Many,Less than half,0.480886585,0.026315782,1,0,0,QQQ2,1,0,16,9,1,15,ratio19_1_10_8.png,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Few,Less than half,Half,Some,Many,Most,None,0.575069412,0.30110803,1,0,0,QQQ1,,,,,,,ratio32_6_10_2.png,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,a,19.84500003,1,0,16,5,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Less than half,None,Half,Few,Many,More than half,Some,0.480886585,0.346537394,1,0,0,QQQ1,,,,,,,ratio51_5_6_8.png,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,1,0,16,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Many,Few,All,Some,Half,More than half,Less than half,-0.417728522,-0.050138512,1,0,0,QQQ8,,,,,,,ratio43_8_14_19.png,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,1,0,16,2,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,None,Most,More than half,Half,Few,Some,Many,-0.047645347,-0.001385049,1,0,0,QQQ5,,,,,,,ratio11_5_10_6.png,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,1,0,16,14,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Less than half,Few,More than half,Most,Many,None,All,0.496398915,0.014127383,1,0,0,QQQ2,,,,,,,ratio21_12_18_3.png,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,1,0,16,8,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,0.380055423,-0.394736855,1,0,0,continue_button_3,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Some,All,Half,None,Many,Few,Less than half,0.495290882,0.318836562,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,238,1,339,ratio32_12_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,None,Most,Many,Few,More than half,Some,Less than half,0.487534649,-0.020221614,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,50,1,339,ratioX0_12_12_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,Some,Few,Many,None,Less than half,Most,All,0.447645587,0.277839315,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,234,1,339,ratio32_9_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,All,Most,Less than half,None,Some,Many,Half,0.017728548,0.287811614,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,332,1,339,ratio91_18_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Most,Few,Less than half,All,More than half,Half,Some,0.052077647,0.25567865,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,139,1,339,ratio15_3_18_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Many,All,Less than half,More than half,Few,Some,Half,-0.425484755,0.223545702,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,101,1,339,ratio14_1_5_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Most,Some,Few,All,Less than half,Half,None,0.475346419,-0.261772865,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,304,1,339,ratio51_5_6_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,More than half,Few,Half,None,All,Some,Most,-0.520775615,0.257894683,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,40,1,339,ratioX0_3_3_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Few,Many,None,Half,More than half,All,Some,0.498614982,-0.324930828,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,192,1,339,ratio23_6_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Less than half,None,Half,Most,All,Many,Some,-0.001108017,-0.314958461,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,325,1,339,ratio91_9_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Many,More than half,Less than half,All,Some,Half,Most,-0.446537387,-0.304986162,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,303,1,339,ratio51_5_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Most,More than half,All,None,Less than half,Half,Some,-0.024376716,0.283379481,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,32,1,339,ratio11_7_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,More than half,Few,Half,All,Most,Less than half,Some,0.097506943,-0.342659292,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,79,1,339,ratio0Y_0_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,None,Half,More than half,Most,Many,Few,All,-0.436565088,-0.349307492,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,57,1,339,ratioX0_18_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Most,Some,More than half,None,Less than half,Few,Many,0.497507084,-0.297229996,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,279,1,339,ratio41_16_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Some,Half,More than half,Most,All,Less than half,Many,0.541828414,0.055124647,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,60,1,339,ratio0Y_0_3_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Some,Less than half,None,Many,All,Few,Half,-0.370083092,-0.005817182,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,123,1,339,ratio15_1_6_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Most,Half,All,Less than half,Few,None,More than half,0.437673153,-0.298337962,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,261,1,339,ratio41_4_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Some,Many,Less than half,Few,More than half,None,All,0.488642682,0.275623265,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,169,1,339,ratio21_6_9_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,None,Many,Most,All,Few,Half,Some,0.055401679,-0.04127428,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,212,1,339,ratio31_12_16_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Half,Few,More than half,Most,All,Less than half,Some,0.029916981,-0.016897515,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,166,1,339,ratio21_6_9_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,Most,None,Half,All,More than half,Many,Some,0.500831048,-0.000277016,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,138,1,339,ratio15_3_18_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,More than half,All,None,Some,Most,Few,Less than half,0.480886585,0.276731282,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,199,1,339,ratio23_8_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Few,None,More than half,Some,Less than half,All,Half,0.074238244,-0.269529165,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,97,1,339,ratio13_5_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,All,Some,Many,Less than half,Few,More than half,None,0.415512487,0.006371184,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,314,1,339,ratio51_15_18_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Less than half,None,More than half,Half,Few,Some,Many,-0.019944515,0.360941801,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,69,1,339,ratio0Y_0_11_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Many,More than half,Less than half,All,Few,Some,Half,0.47756235,0.322160645,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,206,1,339,ratio31_6_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,All,Some,Half,Less than half,Few,Many,Most,-0.45096952,0.263434849,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,3,1,339,ratio12_2_6_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Many,All,Few,Less than half,More than half,Some,Half,0.027700847,-0.268421064,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,231,1,339,ratio32_9_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Most,All,Half,Less than half,Many,Few,Some,0.453185753,0.292243764,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,76,1,339,ratio0Y_0_17_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,All,Some,Half,More than half,None,Few,Less than half,-0.472022152,-0.025761781,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,158,1,339,ratio19_2_20_17.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Many,Less than half,Some,Most,Half,None,All,0.415512487,-0.004709149,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,112,1,339,ratio14_3_15_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,None,Some,More than half,Many,Few,Half,Less than half,-0.515235449,-0.327146827,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,165,1,339,ratio21_4_6_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Few,Less than half,Many,Some,All,More than half,Half,-0.480886418,0.356509693,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,59,1,339,ratioX0_20_20_9.png,0.32465376,-0.404709155,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,59,1,339,ratioX0_20_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Less than half,All,Many,Some,None,Few,More than half,0.392243924,-0.035734114,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,271,1,339,ratio41_12_15_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Most,None,Few,Many,More than half,Less than half,Some,0.427700853,-0.351523558,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,273,1,339,ratio41_12_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,Most,All,Less than half,Many,Half,None,Some,0.428808887,0.2534626,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,10,1,339,ratio12_4_12_4.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,More than half,Few,Some,Many,Most,Half,Less than half,0.428808887,0.2534626,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,63,1,339,ratio0Y_0_6_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Less than half,Most,Half,All,More than half,Few,None,-0.485318551,0.027423816,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,89,1,339,ratio13_3_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Some,Most,Many,More than half,All,Less than half,Half,-0.064265845,-0.28393353,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,171,1,339,ratio21_8_12_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Some,All,Many,Few,Most,Less than half,None,-0.462049853,-0.047922446,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,23,1,339,ratio11_3_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Many,None,Most,Few,Less than half,Half,More than half,0.072022178,-0.013573449,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,204,1,339,ratio31_6_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Half,Many,More than half,All,Some,Few,Less than half,0.516343514,-0.003601116,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,333,1,339,ratio91_18_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,None,Less than half,More than half,Half,Many,Few,Most,0.081994477,0.01855955,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,280,1,339,ratio43_4_7_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Less than half,All,Half,Few,None,Many,Most,-0.433240988,0.034072015,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,267,1,339,ratio41_8_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Half,Many,More than half,All,None,Less than half,Few,0.516343514,-0.266204998,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,27,1,339,ratio11_5_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,All,Some,Few,None,Half,Many,More than half,0.396675922,0.2534626,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,203,1,339,ratio31_3_4_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,All,More than half,Many,Half,Some,None,Most,0.424376753,-0.062326878,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,39,1,339,ratio11_10_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Half,Many,None,Less than half,Some,Most,All,-0.418836555,-0.05900288,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,329,1,339,ratio91_9_10_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,Some,All,Many,Half,None,Few,More than half,0.402216088,0.272299149,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,249,1,339,ratio34_3_7_20.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,None,Less than half,Most,Few,Some,Half,More than half,0.029916981,-0.246260399,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,113,1,339,ratio14_3_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,Many,More than half,None,Half,Less than half,Some,All,-0.40332409,0.273407199,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,4,1,339,ratio12_2_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,More than half,Half,Most,All,None,Some,Few,-0.007756217,0.316620479,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,239,1,339,ratio32_12_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Some,Few,Less than half,Half,Most,None,Many,0.039889213,-0.296121896,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,36,1,339,ratio11_9_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Few,Half,Many,Some,Less than half,All,None,0.445429385,0.017451516,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.59.659,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,258,1,339,ratio34_6_14_14.png,,,,,,,,,,,,
